x,y,height
-16,27,-5
-16,28,-5
-16,29,-5
-16,30,-5
-16,31,-5
-16,32,-5
-16,33,-5
-16,34,-5
-16,35,-5
-16,36,-5
-16,37,-5
-16,38,-5
-16,39,-5
-16,40,-5
-16,41,-5
-16,42,-5
-16,43,-5
-16,44,-5
-16,45,-5
-16,46,-5
-16,47,-5
-16,48,-5
-16,49,-5
-16,50,-5
-16,51,-5
-16,52,-5
-16,53,-5
-16,54,-5
-16,55,-5
-16,56,-5
-16,57,-5
-16,58,-5
-16,59,-4
-16,60,-3
-15,-60,10
-15,-59,10
-15,-58,6
-15,-57,2
-15,-56,1
-15,-55,-2
-15,-54,-4
-15,-53,-4
-15,-52,-4
-15,-51,-4
-15,-50,-4
-15,-49,-4
-15,-48,-4
-15,-47,-5
-15,-46,-5
-15,-45,-5
-15,-44,-5
-15,-43,-5
-15,-42,-4
-15,-41,-3
-15,-40,-3
-15,-39,-4
-15,-38,-5
-15,-37,-5
-15,-36,-5
-15,-35,-5
-15,-34,-5
-15,-33,-5
-15,-32,-5
-15,-31,-5
-15,-30,-5
-15,-29,-5
-15,-28,-5
-15,-27,-5
-15,-26,-5
-15,-25,-5
-15,-24,-5
-15,-23,-5
-15,-22,-5
-15,-21,-5
-15,-20,-5
-15,-19,-5
-15,-18,-5
-15,-17,-5
-15,-16,-5
-15,-15,-5
-15,-14,-5
-15,-13,-5
-15,-12,-5
-15,-11,-5
-15,-10,-5
-15,-9,-5
-15,-8,-5
-15,-7,-5
-15,-6,-5
-15,-5,-5
-15,-4,-5
-15,-3,-5
-15,-2,-5
-15,-1,-5
-15,0,-5
-15,1,-5
-15,2,-5
-15,3,-5
-15,4,-5
-15,5,-5
-15,6,-5
-15,7,-5
-15,8,-5
-15,9,-5
-15,10,-5
-15,11,-5
-15,12,-5
-15,13,-5
-15,14,-5
-15,15,-5
-15,16,-5
-15,17,-5
-15,18,-5
-15,19,-5
-15,20,-5
-15,21,-5
-15,22,-5
-15,23,-5
-15,24,-5
-15,25,-5
-15,26,-5
-15,27,-5
-15,28,-5
-15,29,-5
-15,30,-5
-15,31,-5
-15,32,-5
-15,33,-5
-15,34,-5
-15,35,-5
-15,36,-5
-15,37,-5
-15,38,-5
-15,39,-5
-15,40,-5
-15,41,-5
-15,42,-5
-15,43,-5
-15,44,-5
-15,45,-5
-15,46,-5
-15,47,-5
-15,48,-5
-15,49,-5
-15,50,-5
-15,51,-5
-15,52,-5
-15,53,-5
-15,54,-5
-15,55,-5
-15,56,-4
-15,57,-4
-15,58,-3
-15,59,-3
-15,60,-3
-14,-60,10
-14,-59,9
-14,-58,5
-14,-57,2
-14,-56,0
-14,-55,-3
-14,-54,-4
-14,-53,-4
-14,-52,-4
-14,-51,-4
-14,-50,-4
-14,-49,-4
-14,-48,-5
-14,-47,-5
-14,-46,-5
-14,-45,-5
-14,-44,-5
-14,-43,-5
-14,-42,-4
-14,-41,-3
-14,-40,-4
-14,-39,-5
-14,-38,-5
-14,-37,-5
-14,-36,-5
-14,-35,-5
-14,-34,-5
-14,-33,-5
-14,-32,-5
-14,-31,-5
-14,-30,-5
-14,-29,-5
-14,-28,-5
-14,-27,-5
-14,-26,-5
-14,-25,-5
-14,-24,-5
-14,-23,-5
-14,-22,-5
-14,-21,-5
-14,-20,-5
-14,-19,-5
-14,-18,-5
-14,-17,-5
-14,-16,-5
-14,-15,-5
-14,-14,-5
-14,-13,-5
-14,-12,-5
-14,-11,-5
-14,-10,-5
-14,-9,-5
-14,-8,-5
-14,-7,-5
-14,-6,-5
-14,-5,-5
-14,-4,-5
-14,-3,-5
-14,-2,-5
-14,-1,-5
-14,0,-5
-14,1,-5
-14,2,-5
-14,3,-5
-14,4,-5
-14,5,-5
-14,6,-5
-14,7,-5
-14,8,-5
-14,9,-5
-14,10,-5
-14,11,-5
-14,12,-5
-14,13,-5
-14,14,-5
-14,15,-5
-14,16,-5
-14,17,-5
-14,18,-5
-14,19,-5
-14,20,-5
-14,21,-5
-14,22,-5
-14,23,-5
-14,24,-5
-14,25,-5
-14,26,-5
-14,27,-5
-14,28,-5
-14,29,-5
-14,30,-5
-14,31,-5
-14,32,-5
-14,33,-5
-14,34,-5
-14,35,-5
-14,36,-5
-14,37,-5
-14,38,-5
-14,39,-5
-14,40,-5
-14,41,-5
-14,42,-5
-14,43,-5
-14,44,-5
-14,45,-5
-14,46,-5
-14,47,-5
-14,48,-5
-14,49,-5
-14,50,-5
-14,51,-5
-14,52,-5
-14,53,-5
-14,54,-4
-14,55,-3
-14,56,-3
-14,57,-3
-14,58,-3
-14,59,-3
-14,60,-4
-13,-60,10
-13,-59,9
-13,-58,4
-13,-57,2
-13,-56,-2
-13,-55,-4
-13,-54,-4
-13,-53,-4
-13,-52,-4
-13,-51,-3
-13,-50,-4
-13,-49,-4
-13,-48,-5
-13,-47,-5
-13,-46,-5
-13,-45,-5
-13,-44,-5
-13,-43,-5
-13,-42,-4
-13,-41,-3
-13,-40,-4
-13,-39,-5
-13,-38,-5
-13,-37,-5
-13,-36,-5
-13,-35,-5
-13,-34,-5
-13,-33,-5
-13,-32,-5
-13,-31,-5
-13,-30,-5
-13,-29,-5
-13,-28,-5
-13,-27,-5
-13,-26,-5
-13,-25,-5
-13,-24,-5
-13,-23,-5
-13,-22,-5
-13,-21,-5
-13,-20,-5
-13,-19,-5
-13,-18,-5
-13,-17,-5
-13,-16,-5
-13,-15,-5
-13,-14,-5
-13,-13,-5
-13,-12,-5
-13,-11,-6
-13,-10,-6
-13,-9,-6
-13,-8,-6
-13,-7,-6
-13,-6,-5
-13,-5,-5
-13,-4,-5
-13,-3,-5
-13,-2,-5
-13,-1,-5
-13,0,-5
-13,1,-5
-13,2,-5
-13,3,-5
-13,4,-5
-13,5,-5
-13,6,-5
-13,7,-5
-13,8,-5
-13,9,-5
-13,10,-5
-13,11,-5
-13,12,-5
-13,13,-5
-13,14,-5
-13,15,-5
-13,16,-5
-13,17,-5
-13,18,-5
-13,19,-5
-13,20,-5
-13,21,-5
-13,22,-5
-13,23,-5
-13,24,-5
-13,25,-5
-13,26,-5
-13,27,-5
-13,28,-5
-13,29,-5
-13,30,-5
-13,31,-5
-13,32,-5
-13,33,-5
-13,34,-5
-13,35,-5
-13,36,-5
-13,37,-5
-13,38,-5
-13,39,-5
-13,40,-5
-13,41,-5
-13,42,-5
-13,43,-5
-13,44,-5
-13,45,-5
-13,46,-5
-13,47,-5
-13,48,-5
-13,49,-5
-13,50,-5
-13,51,-5
-13,52,-5
-13,53,-5
-13,54,-3
-13,55,-3
-13,56,-4
-13,57,-4
-13,58,-5
-13,59,-5
-13,60,-5
-12,-60,10
-12,-59,8
-12,-58,3
-12,-57,1
-12,-56,-2
-12,-55,-4
-12,-54,-4
-12,-53,-4
-12,-52,-3
-12,-51,-4
-12,-50,-5
-12,-49,-5
-12,-48,-5
-12,-47,-5
-12,-46,-5
-12,-45,-5
-12,-44,-5
-12,-43,-5
-12,-42,-4
-12,-41,-3
-12,-40,-3
-12,-39,-4
-12,-38,-5
-12,-37,-5
-12,-36,-5
-12,-35,-5
-12,-34,-5
-12,-33,-5
-12,-32,-5
-12,-31,-5
-12,-30,-5
-12,-29,-5
-12,-28,-5
-12,-27,-5
-12,-26,-5
-12,-25,-5
-12,-24,-5
-12,-23,-5
-12,-22,-5
-12,-21,-5
-12,-20,-5
-12,-19,-5
-12,-18,-5
-12,-17,-5
-12,-16,-5
-12,-15,-5
-12,-14,-5
-12,-13,-5
-12,-12,-6
-12,-11,-6
-12,-10,-6
-12,-9,-6
-12,-8,-6
-12,-7,-6
-12,-6,-6
-12,-5,-6
-12,-4,-6
-12,-3,-5
-12,-2,-5
-12,-1,-5
-12,0,-5
-12,1,-5
-12,2,-5
-12,3,-5
-12,4,-5
-12,5,-5
-12,6,-5
-12,7,-5
-12,8,-5
-12,9,-5
-12,10,-5
-12,11,-5
-12,12,-5
-12,13,-5
-12,14,-5
-12,15,-5
-12,16,-5
-12,17,-5
-12,18,-5
-12,19,-5
-12,20,-5
-12,21,-5
-12,22,-5
-12,23,-5
-12,24,-5
-12,25,-5
-12,26,-5
-12,27,-5
-12,28,-5
-12,29,-5
-12,30,-5
-12,31,-5
-12,32,-5
-12,33,-5
-12,34,-5
-12,35,-5
-12,36,-5
-12,37,-5
-12,38,-5
-12,39,-5
-12,40,-5
-12,41,-5
-12,42,-5
-12,43,-5
-12,44,-5
-12,45,-5
-12,46,-5
-12,47,-5
-12,48,-5
-12,49,-5
-12,50,-5
-12,51,-5
-12,52,-5
-12,53,-4
-12,54,-3
-12,55,-4
-12,56,-4
-12,57,-5
-12,58,-5
-12,59,-5
-12,60,-5
-11,-60,10
-11,-59,6
-11,-58,2
-11,-57,2
-11,-56,-1
-11,-55,-4
-11,-54,-4
-11,-53,-4
-11,-52,-4
-11,-51,-5
-11,-50,-5
-11,-49,-5
-11,-48,-5
-11,-47,-5
-11,-46,-5
-11,-45,-5
-11,-44,-5
-11,-43,-5
-11,-42,-4
-11,-41,-3
-11,-40,-3
-11,-39,-4
-11,-38,-5
-11,-37,-5
-11,-36,-5
-11,-35,-5
-11,-34,-5
-11,-33,-5
-11,-32,-5
-11,-31,-5
-11,-30,-5
-11,-29,-5
-11,-28,-5
-11,-27,-5
-11,-26,-5
-11,-25,-5
-11,-24,-5
-11,-23,-5
-11,-22,-5
-11,-21,-5
-11,-20,-5
-11,-19,-5
-11,-18,-5
-11,-17,-5
-11,-16,-5
-11,-15,-6
-11,-14,-6
-11,-13,-6
-11,-12,-6
-11,-11,-6
-11,-10,-6
-11,-9,-6
-11,-8,-6
-11,-7,-6
-11,-6,-6
-11,-5,-6
-11,-4,-6
-11,-3,-6
-11,-2,-6
-11,-1,-6
-11,0,-6
-11,1,-6
-11,2,-5
-11,3,-5
-11,4,-5
-11,5,-5
-11,6,-5
-11,7,-5
-11,8,-5
-11,9,-5
-11,10,-5
-11,11,-5
-11,12,-5
-11,13,-5
-11,14,-5
-11,15,-5
-11,16,-5
-11,17,-5
-11,18,-5
-11,19,-5
-11,20,-5
-11,21,-5
-11,22,-5
-11,23,-5
-11,24,-5
-11,25,-5
-11,26,-5
-11,27,-5
-11,28,-5
-11,29,-5
-11,30,-5
-11,31,-5
-11,32,-5
-11,33,-5
-11,34,-5
-11,35,-5
-11,36,-5
-11,37,-5
-11,38,-5
-11,39,-5
-11,40,-5
-11,41,-5
-11,42,-5
-11,43,-5
-11,44,-5
-11,45,-5
-11,46,-5
-11,47,-5
-11,48,-5
-11,49,-5
-11,50,-5
-11,51,-5
-11,52,-5
-11,53,-4
-11,54,-3
-11,55,-4
-11,56,-5
-11,57,-5
-11,58,-5
-11,59,-5
-11,60,-5
-10,-60,7
-10,-59,4
-10,-58,2
-10,-57,2
-10,-56,1
-10,-55,-3
-10,-54,-4
-10,-53,-4
-10,-52,-5
-10,-51,-5
-10,-50,-5
-10,-49,-5
-10,-48,-5
-10,-47,-5
-10,-46,-5
-10,-45,-5
-10,-44,-5
-10,-43,-4
-10,-42,-4
-10,-41,-3
-10,-40,-3
-10,-39,-3
-10,-38,-4
-10,-37,-5
-10,-36,-5
-10,-35,-5
-10,-34,-5
-10,-33,-5
-10,-32,-5
-10,-31,-5
-10,-30,-5
-10,-29,-5
-10,-28,-5
-10,-27,-5
-10,-26,-5
-10,-25,-5
-10,-24,-5
-10,-23,-5
-10,-22,-5
-10,-21,-5
-10,-20,-5
-10,-19,-5
-10,-18,-5
-10,-17,-6
-10,-16,-6
-10,-15,-6
-10,-14,-6
-10,-13,-6
-10,-12,-6
-10,-11,-6
-10,-10,-6
-10,-9,-6
-10,-8,-6
-10,-7,-6
-10,-6,-6
-10,-5,-6
-10,-4,-6
-10,-3,-6
-10,-2,-6
-10,-1,-6
-10,0,-6
-10,1,-6
-10,2,-6
-10,3,-6
-10,4,-6
-10,5,-5
-10,6,-5
-10,7,-5
-10,8,-5
-10,9,-5
-10,10,-5
-10,11,-5
-10,12,-5
-10,13,-5
-10,14,-5
-10,15,-5
-10,16,-5
-10,17,-5
-10,18,-5
-10,19,-5
-10,20,-5
-10,21,-5
-10,22,-5
-10,23,-5
-10,24,-5
-10,25,-5
-10,26,-5
-10,27,-5
-10,28,-5
-10,29,-5
-10,30,-5
-10,31,-5
-10,32,-5
-10,33,-5
-10,34,-5
-10,35,-5
-10,36,-5
-10,37,-5
-10,38,-5
-10,39,-5
-10,40,-5
-10,41,-5
-10,42,-5
-10,43,-5
-10,44,-5
-10,45,-5
-10,46,-5
-10,47,-5
-10,48,-5
-10,49,-5
-10,50,-5
-10,51,-5
-10,52,-4
-10,53,-3
-10,54,-3
-10,55,-4
-10,56,-5
-10,57,-5
-10,58,-5
-10,59,-5
-10,60,-5
-9,-60,2
-9,-59,2
-9,-58,2
-9,-57,2
-9,-56,1
-9,-55,-2
-9,-54,-4
-9,-53,-4
-9,-52,-5
-9,-51,-5
-9,-50,-5
-9,-49,-5
-9,-48,-5
-9,-47,-5
-9,-46,-5
-9,-45,-5
-9,-44,-5
-9,-43,-4
-9,-42,-3
-9,-41,-3
-9,-40,-3
-9,-39,-3
-9,-38,-4
-9,-37,-5
-9,-36,-5
-9,-35,-5
-9,-34,-5
-9,-33,-5
-9,-32,-5
-9,-31,-5
-9,-30,-5
-9,-29,-5
-9,-28,-5
-9,-27,-5
-9,-26,-5
-9,-25,-5
-9,-24,-5
-9,-23,-5
-9,-22,-5
-9,-21,-5
-9,-20,-5
-9,-19,-5
-9,-18,-6
-9,-17,-6
-9,-16,-6
-9,-15,-6
-9,-14,-6
-9,-13,-6
-9,-12,-6
-9,-11,-6
-9,-10,-6
-9,-9,-6
-9,-8,-6
-9,-7,-6
-9,-6,-6
-9,-5,-6
-9,-4,-6
-9,-3,-6
-9,-2,-6
-9,-1,-6
-9,0,-6
-9,1,-6
-9,2,-6
-9,3,-6
-9,4,-6
-9,5,-6
-9,6,-5
-9,7,-5
-9,8,-5
-9,9,-5
-9,10,-5
-9,11,-5
-9,12,-5
-9,13,-5
-9,14,-5
-9,15,-5
-9,16,-5
-9,17,-5
-9,18,-5
-9,19,-5
-9,20,-5
-9,21,-5
-9,22,-5
-9,23,-5
-9,24,-5
-9,25,-5
-9,26,-5
-9,27,-5
-9,28,-5
-9,29,-5
-9,30,-5
-9,31,-5
-9,32,-5
-9,33,-5
-9,34,-5
-9,35,-5
-9,36,-5
-9,37,-5
-9,38,-5
-9,39,-5
-9,40,-5
-9,41,-5
-9,42,-5
-9,43,-5
-9,44,-5
-9,45,-5
-9,46,-5
-9,47,-5
-9,48,-5
-9,49,-5
-9,50,-5
-9,51,-5
-9,52,-4
-9,53,-3
-9,54,-3
-9,55,-4
-9,56,-5
-9,57,-5
-9,58,-5
-9,59,-5
-9,60,-5
-8,-60,2
-8,-59,2
-8,-58,2
-8,-57,2
-8,-56,1
-8,-55,-3
-8,-54,-4
-8,-53,-4
-8,-52,-4
-8,-51,-5
-8,-50,-5
-8,-49,-5
-8,-48,-5
-8,-47,-5
-8,-46,-5
-8,-45,-5
-8,-44,-4
-8,-43,-4
-8,-42,-3
-8,-41,-3
-8,-40,-3
-8,-39,-3
-8,-38,-3
-8,-37,-5
-8,-36,-5
-8,-35,-5
-8,-34,-5
-8,-33,-5
-8,-32,-5
-8,-31,-5
-8,-30,-5
-8,-29,-5
-8,-28,-5
-8,-27,-5
-8,-26,-5
-8,-25,-5
-8,-24,-5
-8,-23,-5
-8,-22,-5
-8,-21,-5
-8,-20,-5
-8,-19,-6
-8,-18,-6
-8,-17,-6
-8,-16,-6
-8,-15,-6
-8,-14,-6
-8,-13,-6
-8,-12,-6
-8,-11,-6
-8,-10,-6
-8,-9,-6
-8,-8,-6
-8,-7,-6
-8,-6,-6
-8,-5,-6
-8,-4,-6
-8,-3,-6
-8,-2,-6
-8,-1,-6
-8,0,-6
-8,1,-6
-8,2,-6
-8,3,-6
-8,4,-6
-8,5,-6
-8,6,-6
-8,7,-6
-8,8,-5
-8,9,-5
-8,10,-5
-8,11,-5
-8,12,-5
-8,13,-5
-8,14,-5
-8,15,-5
-8,16,-5
-8,17,-5
-8,18,-5
-8,19,-5
-8,20,-5
-8,21,-5
-8,22,-5
-8,23,-5
-8,24,-5
-8,25,-5
-8,26,-5
-8,27,-5
-8,28,-5
-8,29,-5
-8,30,-5
-8,31,-5
-8,32,-5
-8,33,-5
-8,34,-5
-8,35,-5
-8,36,-5
-8,37,-5
-8,38,-5
-8,39,-5
-8,40,-5
-8,41,-5
-8,42,-5
-8,43,-5
-8,44,-5
-8,45,-5
-8,46,-5
-8,47,-5
-8,48,-5
-8,49,-5
-8,50,-5
-8,51,-5
-8,52,-4
-8,53,-3
-8,54,-3
-8,55,-4
-8,56,-4
-8,57,-5
-8,58,-5
-8,59,-5
-8,60,-5
-7,-60,2
-7,-59,2
-7,-58,2
-7,-57,2
-7,-56,-1
-7,-55,-4
-7,-54,-4
-7,-53,-4
-7,-52,-4
-7,-51,-4
-7,-50,-5
-7,-49,-5
-7,-48,-5
-7,-47,-5
-7,-46,-5
-7,-45,-5
-7,-44,-4
-7,-43,-3
-7,-42,-3
-7,-41,-3
-7,-40,-3
-7,-39,-3
-7,-38,-3
-7,-37,-5
-7,-36,-5
-7,-35,-5
-7,-34,-5
-7,-33,-5
-7,-32,-5
-7,-31,-5
-7,-30,-5
-7,-29,-5
-7,-28,-5
-7,-27,-5
-7,-26,-5
-7,-25,-5
-7,-24,-5
-7,-23,-5
-7,-22,-5
-7,-21,-5
-7,-20,-5
-7,-19,-5
-7,-18,-6
-7,-17,-6
-7,-16,-6
-7,-15,-6
-7,-14,-6
-7,-13,-6
-7,-12,-6
-7,-11,-6
-7,-10,-6
-7,-9,-6
-7,-8,-5
-7,-7,-4
-7,-6,-4
-7,-5,-4
-7,-4,-4
-7,-3,-4
-7,-2,-4
-7,-1,-4
-7,0,-4
-7,1,-5
-7,2,-5
-7,3,-5
-7,4,-5
-7,5,-5
-7,6,-5
-7,7,-5
-7,8,-5
-7,9,-5
-7,10,-5
-7,11,-5
-7,12,-5
-7,13,-5
-7,14,-5
-7,15,-5
-7,16,-5
-7,17,-5
-7,18,-5
-7,19,-5
-7,20,-5
-7,21,-5
-7,22,-5
-7,23,-5
-7,24,-5
-7,25,-5
-7,26,-5
-7,27,-5
-7,28,-5
-7,29,-5
-7,30,-5
-7,31,-5
-7,32,-5
-7,33,-5
-7,34,-5
-7,35,-5
-7,36,-5
-7,37,-5
-7,38,-5
-7,39,-5
-7,40,-5
-7,41,-5
-7,42,-5
-7,43,-5
-7,44,-5
-7,45,-5
-7,46,-5
-7,47,-5
-7,48,-5
-7,49,-5
-7,50,-5
-7,51,-5
-7,52,-4
-7,53,-3
-7,54,-3
-7,55,-3
-7,56,-4
-7,57,-5
-7,58,-5
-7,59,-5
-7,60,-5
-6,-60,2
-6,-59,2
-6,-58,2
-6,-57,1
-6,-56,-3
-6,-55,-4
-6,-54,-4
-6,-53,-4
-6,-52,-4
-6,-51,-4
-6,-50,-4
-6,-49,-5
-6,-48,-5
-6,-47,-5
-6,-46,-5
-6,-45,-5
-6,-44,-4
-6,-43,-3
-6,-42,-3
-6,-41,-3
-6,-40,-3
-6,-39,-3
-6,-38,-4
-6,-37,-5
-6,-36,-5
-6,-35,-5
-6,-34,-5
-6,-33,-5
-6,-32,-5
-6,-31,-5
-6,-30,-5
-6,-29,-5
-6,-28,-5
-6,-27,-5
-6,-26,-5
-6,-25,-5
-6,-24,-5
-6,-23,-5
-6,-22,-5
-6,-21,-5
-6,-20,-5
-6,-19,-5
-6,-18,-5
-6,-17,-6
-6,-16,-6
-6,-15,-6
-6,-14,-6
-6,-13,-6
-6,-12,-6
-6,-11,-6
-6,-10,-6
-6,-9,-5
-6,-8,-3
-6,-7,-1
-6,-6,0
-6,-5,1
-6,-4,1
-6,-3,1
-6,-2,1
-6,-1,1
-6,0,0
-6,1,0
-6,2,0
-6,3,-1
-6,4,-1
-6,5,-1
-6,6,-1
-6,7,-2
-6,8,-2
-6,9,-2
-6,10,-3
-6,11,-3
-6,12,-4
-6,13,-4
-6,14,-4
-6,15,-4
-6,16,-5
-6,17,-5
-6,18,-5
-6,19,-5
-6,20,-5
-6,21,-5
-6,22,-5
-6,23,-5
-6,24,-5
-6,25,-5
-6,26,-5
-6,27,-5
-6,28,-5
-6,29,-5
-6,30,-5
-6,31,-5
-6,32,-5
-6,33,-4
-6,34,-5
-6,35,-5
-6,36,-4
-6,37,-5
-6,38,-5
-6,39,-5
-6,40,-5
-6,41,-5
-6,42,-5
-6,43,-5
-6,44,-5
-6,45,-5
-6,46,-5
-6,47,-5
-6,48,-5
-6,49,-5
-6,50,-5
-6,51,-5
-6,52,-5
-6,53,-4
-6,54,-3
-6,55,-3
-6,56,-3
-6,57,-4
-6,58,-5
-6,59,-5
-6,60,-5
-5,-60,2
-5,-59,2
-5,-58,1
-5,-57,-2
-5,-56,-4
-5,-55,-4
-5,-54,-4
-5,-53,-4
-5,-52,-4
-5,-51,-4
-5,-50,-4
-5,-49,-4
-5,-48,-5
-5,-47,-5
-5,-46,-5
-5,-45,-4
-5,-44,-3
-5,-43,-3
-5,-42,-3
-5,-41,-3
-5,-40,-3
-5,-39,-4
-5,-38,-4
-5,-37,-4
-5,-36,-5
-5,-35,-5
-5,-34,-5
-5,-33,-5
-5,-32,-5
-5,-31,-5
-5,-30,-5
-5,-29,-5
-5,-28,-5
-5,-27,-5
-5,-26,-5
-5,-25,-5
-5,-24,-5
-5,-23,-5
-5,-22,-5
-5,-21,-5
-5,-20,-5
-5,-19,-5
-5,-18,-5
-5,-17,-5
-5,-16,-6
-5,-15,-6
-5,-14,-6
-5,-13,-6
-5,-12,-6
-5,-11,-6
-5,-10,-5
-5,-9,-3
-5,-8,-1
-5,-7,3
-5,-6,5
-5,-5,5
-5,-4,6
-5,-3,5
-5,-2,5
-5,-1,5
-5,0,5
-5,1,5
-5,2,5
-5,3,5
-5,4,5
-5,5,5
-5,6,5
-5,7,4
-5,8,4
-5,9,4
-5,10,3
-5,11,3
-5,12,2
-5,13,2
-5,14,1
-5,15,0
-5,16,-1
-5,17,-2
-5,18,-3
-5,19,-4
-5,20,-5
-5,21,-5
-5,22,-5
-5,23,-5
-5,24,-5
-5,25,-5
-5,26,-5
-5,27,-5
-5,28,-5
-5,29,-5
-5,30,-5
-5,31,-5
-5,32,-5
-5,33,-5
-5,34,-5
-5,35,-5
-5,36,-5
-5,37,-5
-5,38,-5
-5,39,-5
-5,40,-5
-5,41,-5
-5,42,-5
-5,43,-5
-5,44,-5
-5,45,-5
-5,46,-5
-5,47,-5
-5,48,-5
-5,49,-5
-5,50,-5
-5,51,-5
-5,52,-5
-5,53,-5
-5,54,-4
-5,55,-3
-5,56,-3
-5,57,-3
-5,58,-4
-5,59,-5
-5,60,-5
-4,-60,2
-4,-59,1
-4,-58,-2
-4,-57,-4
-4,-56,-4
-4,-55,-4
-4,-54,-4
-4,-53,-4
-4,-52,-4
-4,-51,-4
-4,-50,-4
-4,-49,-5
-4,-48,-5
-4,-47,-5
-4,-46,-5
-4,-45,-4
-4,-44,-3
-4,-43,-3
-4,-42,-3
-4,-41,-4
-4,-40,-4
-4,-39,-5
-4,-38,-5
-4,-37,-5
-4,-36,-5
-4,-35,-5
-4,-34,-5
-4,-33,-5
-4,-32,-5
-4,-31,-5
-4,-30,-5
-4,-29,-5
-4,-28,-5
-4,-27,-5
-4,-26,-5
-4,-25,-5
-4,-24,-5
-4,-23,-5
-4,-22,-5
-4,-21,-5
-4,-20,-5
-4,-19,-5
-4,-18,-5
-4,-17,-5
-4,-16,-6
-4,-15,-6
-4,-14,-6
-4,-13,-6
-4,-12,-6
-4,-11,-5
-4,-10,-4
-4,-9,-1
-4,-8,2
-4,-7,5
-4,-6,6
-4,-5,6
-4,-4,6
-4,-3,6
-4,-2,7
-4,-1,7
-4,0,7
-4,1,7
-4,2,7
-4,3,7
-4,4,7
-4,5,7
-4,6,7
-4,7,7
-4,8,7
-4,9,7
-4,10,7
-4,11,7
-4,12,7
-4,13,6
-4,14,6
-4,15,5
-4,16,4
-4,17,3
-4,18,1
-4,19,-2
-4,20,-4
-4,21,-5
-4,22,-5
-4,23,-5
-4,24,-5
-4,25,-5
-4,26,-5
-4,27,-5
-4,28,-5
-4,29,-5
-4,30,-5
-4,31,-5
-4,32,-5
-4,33,-5
-4,34,-5
-4,35,-5
-4,36,-5
-4,37,-5
-4,38,-5
-4,39,-5
-4,40,-5
-4,41,-5
-4,42,-5
-4,43,-5
-4,44,-5
-4,45,-5
-4,46,-5
-4,47,-5
-4,48,-5
-4,49,-5
-4,50,-5
-4,51,-5
-4,52,-5
-4,53,-5
-4,54,-5
-4,55,-5
-4,56,-4
-4,57,-3
-4,58,-3
-4,59,-3
-4,60,-4
-3,-60,-1
-3,-59,-2
-3,-58,-4
-3,-57,-4
-3,-56,-4
-3,-55,-4
-3,-54,-4
-3,-53,-4
-3,-52,-4
-3,-51,-4
-3,-50,-5
-3,-49,-5
-3,-48,-5
-3,-47,-5
-3,-46,-4
-3,-45,-3
-3,-44,-3
-3,-43,-3
-3,-42,-4
-3,-41,-5
-3,-40,-5
-3,-39,-5
-3,-38,-5
-3,-37,-5
-3,-36,-5
-3,-35,-5
-3,-34,-5
-3,-33,-5
-3,-32,-5
-3,-31,-5
-3,-30,-5
-3,-29,-5
-3,-28,-5
-3,-27,-5
-3,-26,-5
-3,-25,-5
-3,-24,-5
-3,-23,-5
-3,-22,-5
-3,-21,-5
-3,-20,-5
-3,-19,-5
-3,-18,-5
-3,-17,-5
-3,-16,-5
-3,-15,-6
-3,-14,-6
-3,-13,-6
-3,-12,-6
-3,-11,-4
-3,-10,-2
-3,-9,1
-3,-8,4
-3,-7,6
-3,-6,7
-3,-5,7
-3,-4,7
-3,-3,7
-3,-2,7
-3,-1,7
-3,0,7
-3,1,7
-3,2,7
-3,3,7
-3,4,7
-3,5,7
-3,6,7
-3,7,7
-3,8,7
-3,9,7
-3,10,7
-3,11,7
-3,12,7
-3,13,7
-3,14,7
-3,15,7
-3,16,7
-3,17,6
-3,18,4
-3,19,2
-3,20,-1
-3,21,-4
-3,22,-5
-3,23,-5
-3,24,-5
-3,25,-5
-3,26,-5
-3,27,-5
-3,28,-5
-3,29,-5
-3,30,-5
-3,31,-5
-3,32,-5
-3,33,-5
-3,34,-5
-3,35,-5
-3,36,-5
-3,37,-5
-3,38,-5
-3,39,-5
-3,40,-5
-3,41,-5
-3,42,-5
-3,43,-5
-3,44,-5
-3,45,-5
-3,46,-5
-3,47,-5
-3,48,-5
-3,49,-5
-3,50,-5
-3,51,-5
-3,52,-5
-3,53,-5
-3,54,-5
-3,55,-5
-3,56,-5
-3,57,-5
-3,58,-4
-3,59,-4
-3,60,-3
-2,-60,-4
-2,-59,-4
-2,-58,-4
-2,-57,-4
-2,-56,-4
-2,-55,-4
-2,-54,-4
-2,-53,-4
-2,-52,-4
-2,-51,-5
-2,-50,-5
-2,-49,-5
-2,-48,-5
-2,-47,-5
-2,-46,-4
-2,-45,-3
-2,-44,-4
-2,-43,-5
-2,-42,-5
-2,-41,-5
-2,-40,-5
-2,-39,-5
-2,-38,-5
-2,-37,-5
-2,-36,-5
-2,-35,-5
-2,-34,-5
-2,-33,-5
-2,-32,-5
-2,-31,-5
-2,-30,-5
-2,-29,-5
-2,-28,-5
-2,-27,-5
-2,-26,-5
-2,-25,-5
-2,-24,-5
-2,-23,-5
-2,-22,-5
-2,-21,-5
-2,-20,-5
-2,-19,-5
-2,-18,-5
-2,-17,-5
-2,-16,-5
-2,-15,-5
-2,-14,-6
-2,-13,-6
-2,-12,-5
-2,-11,-3
-2,-10,0
-2,-9,3
-2,-8,6
-2,-7,7
-2,-6,7
